label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
empty-shelf,23,420,53,62,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.25dbe442549cf8c1f513f54648fd347c.jpg,640,640
empty-shelf,452,503,71,77,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.25dbe442549cf8c1f513f54648fd347c.jpg,640,640
empty-shelf,12,291,151,96,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.5459355c6572ca46d6c77b542f5ea572.jpg,640,640
empty-shelf,43,422,71,148,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.5459355c6572ca46d6c77b542f5ea572.jpg,640,640
empty-shelf,121,27,137,180,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.5459355c6572ca46d6c77b542f5ea572.jpg,640,640
empty-shelf,375,44,222,189,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.5459355c6572ca46d6c77b542f5ea572.jpg,640,640
empty-shelf,461,482,66,92,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.5459355c6572ca46d6c77b542f5ea572.jpg,640,640
empty-shelf,196,28,158,105,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.d7b5c5849e25ebb6480c06eb3d3c5231.jpg,640,640
empty-shelf,446,106,162,157,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.d7b5c5849e25ebb6480c06eb3d3c5231.jpg,640,640
empty-shelf,436,374,149,219,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.d7b5c5849e25ebb6480c06eb3d3c5231.jpg,640,640
empty-shelf,41,459,120,64,58c5cd28-70ad-4e7b-a458-cd0d6400f53f_jpg.rf.d7b5c5849e25ebb6480c06eb3d3c5231.jpg,640,640
empty-shelf,107,365,32,39,59585db4-366b-476b-9b64-9194191948e6_jpg.rf.9566f2001d0986468ea54958d42e1b93.jpg,640,640
empty-shelf,624,364,16,44,59585db4-366b-476b-9b64-9194191948e6_jpg.rf.a5fb7cb069c8a3e78132ffe7f5be37a7.jpg,640,640
empty-shelf,109,357,22,42,59585db4-366b-476b-9b64-9194191948e6_jpg.rf.f8554f9094c07ee649975c0f09866201.jpg,640,640
empty-shelf,98,535,41,36,59f51ee7-8ad5-496c-88e4-c25e3607e09a_jpg.rf.0a48252175b69a2ab368a19573767a63.jpg,640,640
empty-shelf,109,70,34,67,59f51ee7-8ad5-496c-88e4-c25e3607e09a_jpg.rf.0a48252175b69a2ab368a19573767a63.jpg,640,640
empty-shelf,161,541,31,55,59f51ee7-8ad5-496c-88e4-c25e3607e09a_jpg.rf.0a48252175b69a2ab368a19573767a63.jpg,640,640
empty-shelf,74,487,54,44,59f51ee7-8ad5-496c-88e4-c25e3607e09a_jpg.rf.54dc79f893653ff797aa55f5ff2692af.jpg,640,640
empty-shelf,535,499,27,38,59f51ee7-8ad5-496c-88e4-c25e3607e09a_jpg.rf.54dc79f893653ff797aa55f5ff2692af.jpg,640,640
empty-shelf,544,447,52,29,59f51ee7-8ad5-496c-88e4-c25e3607e09a_jpg.rf.54dc79f893653ff797aa55f5ff2692af.jpg,640,640
empty-shelf,406,398,60,34,59f51ee7-8ad5-496c-88e4-c25e3607e09a_jpg.rf.54dc79f893653ff797aa55f5ff2692af.jpg,640,640
empty-shelf,130,260,104,24,59f51ee7-8ad5-496c-88e4-c25e3607e09a_jpg.rf.54dc79f893653ff797aa55f5ff2692af.jpg,640,640
empty-shelf,322,261,51,27,59f51ee7-8ad5-496c-88e4-c25e3607e09a_jpg.rf.54dc79f893653ff797aa55f5ff2692af.jpg,640,640
empty-shelf,128,258,108,27,59f51ee7-8ad5-496c-88e4-c25e3607e09a_jpg.rf.c19209aa27d2a03b877324fb6d42fe69.jpg,640,640
empty-shelf,324,260,43,28,59f51ee7-8ad5-496c-88e4-c25e3607e09a_jpg.rf.c19209aa27d2a03b877324fb6d42fe69.jpg,640,640
empty-shelf,532,494,32,38,59f51ee7-8ad5-496c-88e4-c25e3607e09a_jpg.rf.c19209aa27d2a03b877324fb6d42fe69.jpg,640,640
empty-shelf,76,497,61,36,59f51ee7-8ad5-496c-88e4-c25e3607e09a_jpg.rf.c19209aa27d2a03b877324fb6d42fe69.jpg,640,640
empty-shelf,388,332,126,74,617facd6-c2c8-4bfe-b715-f135f6c39c51_jpg.rf.9e7593b0fcc7835219bd4c2e21f8956c.jpg,640,640
empty-shelf,149,137,74,146,617facd6-c2c8-4bfe-b715-f135f6c39c51_jpg.rf.9e7593b0fcc7835219bd4c2e21f8956c.jpg,640,640
empty-shelf,368,146,158,79,617facd6-c2c8-4bfe-b715-f135f6c39c51_jpg.rf.bf2643bd77365d27edfa01913cd38e48.jpg,640,640
empty-shelf,248,376,67,150,617facd6-c2c8-4bfe-b715-f135f6c39c51_jpg.rf.bf2643bd77365d27edfa01913cd38e48.jpg,640,640
empty-shelf,375,327,133,65,617facd6-c2c8-4bfe-b715-f135f6c39c51_jpg.rf.cf7623af5f6a13ae3e09e1da5036908b.jpg,640,640
empty-shelf,161,145,66,131,617facd6-c2c8-4bfe-b715-f135f6c39c51_jpg.rf.cf7623af5f6a13ae3e09e1da5036908b.jpg,640,640
empty-shelf,103,332,46,64,61ccce3d-e6c1-4313-95fa-d37767340830_jpg.rf.df77df50f93f3082be3110afbd01bf5e.jpg,640,640
empty-shelf,26,153,85,64,61ccce3d-e6c1-4313-95fa-d37767340830_jpg.rf.df77df50f93f3082be3110afbd01bf5e.jpg,640,640
empty-shelf,125,511,49,66,61ccce3d-e6c1-4313-95fa-d37767340830_jpg.rf.df77df50f93f3082be3110afbd01bf5e.jpg,640,640
empty-shelf,467,608,63,32,61f536b4-ba1e-49da-82ac-0e86f99b240f_jpg.rf.e1c83539919a8f56bf44862b18406663.jpg,640,640
empty-shelf,12,486,28,29,61f536b4-ba1e-49da-82ac-0e86f99b240f_jpg.rf.e764853ae62e411afedea7b798405cb3.jpg,640,640
empty-shelf,71,485,33,30,61f536b4-ba1e-49da-82ac-0e86f99b240f_jpg.rf.e764853ae62e411afedea7b798405cb3.jpg,640,640
empty-shelf,7,481,27,41,61f536b4-ba1e-49da-82ac-0e86f99b240f_jpg.rf.ff9677d42aecddf64ff7f607adcf8512.jpg,640,640
empty-shelf,64,485,28,32,61f536b4-ba1e-49da-82ac-0e86f99b240f_jpg.rf.ff9677d42aecddf64ff7f607adcf8512.jpg,640,640
empty-shelf,171,374,44,34,63ba7fda-b4b8-4d7b-a682-41b0fae022e5_jpg.rf.d3d7678142cf75f4524bf1af01405440.jpg,640,640
empty-shelf,405,479,47,46,63ba7fda-b4b8-4d7b-a682-41b0fae022e5_jpg.rf.d3d7678142cf75f4524bf1af01405440.jpg,640,640
empty-shelf,238,257,42,35,63ba7fda-b4b8-4d7b-a682-41b0fae022e5_jpg.rf.d3d7678142cf75f4524bf1af01405440.jpg,640,640
empty-shelf,167,187,28,46,63ba7fda-b4b8-4d7b-a682-41b0fae022e5_jpg.rf.d3d7678142cf75f4524bf1af01405440.jpg,640,640
empty-shelf,2,281,44,62,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.0f5e642a158d09ef3805174ca88eef44.jpg,640,640
empty-shelf,5,369,52,34,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.0f5e642a158d09ef3805174ca88eef44.jpg,640,640
empty-shelf,65,515,52,50,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.0f5e642a158d09ef3805174ca88eef44.jpg,640,640
empty-shelf,324,505,78,52,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.0f5e642a158d09ef3805174ca88eef44.jpg,640,640
empty-shelf,479,261,34,47,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.0f5e642a158d09ef3805174ca88eef44.jpg,640,640
empty-shelf,104,272,52,44,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.0f5e642a158d09ef3805174ca88eef44.jpg,640,640
empty-shelf,103,200,78,41,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.0f5e642a158d09ef3805174ca88eef44.jpg,640,640
empty-shelf,483,133,32,43,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.0f5e642a158d09ef3805174ca88eef44.jpg,640,640
empty-shelf,105,199,68,45,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.3252e3f237d8d4fd0579c7b5f2e74809.jpg,640,640
empty-shelf,5,287,53,61,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.3252e3f237d8d4fd0579c7b5f2e74809.jpg,640,640
empty-shelf,4,370,46,26,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.3252e3f237d8d4fd0579c7b5f2e74809.jpg,640,640
empty-shelf,116,271,33,43,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.3252e3f237d8d4fd0579c7b5f2e74809.jpg,640,640
empty-shelf,469,264,51,52,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.3252e3f237d8d4fd0579c7b5f2e74809.jpg,640,640
empty-shelf,312,509,78,47,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.3252e3f237d8d4fd0579c7b5f2e74809.jpg,640,640
empty-shelf,77,326,60,69,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.6b90db68d711017783d4ef6a51ecc2d3.jpg,640,640
empty-shelf,71,58,64,58,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.6b90db68d711017783d4ef6a51ecc2d3.jpg,640,640
empty-shelf,322,109,56,45,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.6b90db68d711017783d4ef6a51ecc2d3.jpg,640,640
empty-shelf,319,469,63,43,644c0b23-ecdc-451c-8f15-9677e0772951_jpg.rf.6b90db68d711017783d4ef6a51ecc2d3.jpg,640,640
empty-shelf,107,185,130,75,64dc0e0b-51ba-49cb-9c7e-62a4b6b6508b_jpg.rf.2deb4479fede786b7eb16e4845d70bd8.jpg,640,640
empty-shelf,117,16,34,71,64dc0e0b-51ba-49cb-9c7e-62a4b6b6508b_jpg.rf.2deb4479fede786b7eb16e4845d70bd8.jpg,640,640
empty-shelf,117,27,34,78,64dc0e0b-51ba-49cb-9c7e-62a4b6b6508b_jpg.rf.6e7cd36ea9410c5180b0a355fd2bee94.jpg,640,640
empty-shelf,103,182,123,71,64dc0e0b-51ba-49cb-9c7e-62a4b6b6508b_jpg.rf.6e7cd36ea9410c5180b0a355fd2bee94.jpg,640,640
empty-shelf,210,64,91,44,64dc0e0b-51ba-49cb-9c7e-62a4b6b6508b_jpg.rf.845c333fbcaf01fb6b4ad665fa745c5a.jpg,640,640
empty-shelf,394,98,69,128,64dc0e0b-51ba-49cb-9c7e-62a4b6b6508b_jpg.rf.845c333fbcaf01fb6b4ad665fa745c5a.jpg,640,640
empty-shelf,230,326,164,218,66984564-7da2-41b0-9008-b8b789a4985d_jpg.rf.67e9698af23830197494c335c3a62ff1.jpg,640,640
empty-shelf,8,572,142,68,66984564-7da2-41b0-9008-b8b789a4985d_jpg.rf.67e9698af23830197494c335c3a62ff1.jpg,640,640
empty-shelf,462,397,152,88,66984564-7da2-41b0-9008-b8b789a4985d_jpg.rf.67e9698af23830197494c335c3a62ff1.jpg,640,640
empty-shelf,351,224,175,206,66984564-7da2-41b0-9008-b8b789a4985d_jpg.rf.82e12ff6f8191279cf9b1855dc2f95be.jpg,640,640
empty-shelf,259,332,82,94,66984564-7da2-41b0-9008-b8b789a4985d_jpg.rf.82e12ff6f8191279cf9b1855dc2f95be.jpg,640,640
empty-shelf,583,484,51,156,66984564-7da2-41b0-9008-b8b789a4985d_jpg.rf.82e12ff6f8191279cf9b1855dc2f95be.jpg,640,640
empty-shelf,414,28,48,159,66984564-7da2-41b0-9008-b8b789a4985d_jpg.rf.82e12ff6f8191279cf9b1855dc2f95be.jpg,640,640
empty-shelf,239,109,160,186,66984564-7da2-41b0-9008-b8b789a4985d_jpg.rf.ece71c79a95eea65169dec4c2b8401bc.jpg,640,640
empty-shelf,319,327,117,84,66984564-7da2-41b0-9008-b8b789a4985d_jpg.rf.ece71c79a95eea65169dec4c2b8401bc.jpg,640,640
empty-shelf,30,165,156,68,66984564-7da2-41b0-9008-b8b789a4985d_jpg.rf.ece71c79a95eea65169dec4c2b8401bc.jpg,640,640
empty-shelf,495,7,140,59,66984564-7da2-41b0-9008-b8b789a4985d_jpg.rf.ece71c79a95eea65169dec4c2b8401bc.jpg,640,640
empty-shelf,8,46,225,112,67795044-d7d0-4ca1-9d64-ff2e1558662f_jpg.rf.4020d7cf8b373e2859ab9c38a1bcd1d9.jpg,640,640
empty-shelf,529,34,96,86,67795044-d7d0-4ca1-9d64-ff2e1558662f_jpg.rf.4020d7cf8b373e2859ab9c38a1bcd1d9.jpg,640,640
empty-shelf,556,205,76,64,67795044-d7d0-4ca1-9d64-ff2e1558662f_jpg.rf.4020d7cf8b373e2859ab9c38a1bcd1d9.jpg,640,640
empty-shelf,16,31,227,152,67795044-d7d0-4ca1-9d64-ff2e1558662f_jpg.rf.e25996a9d7e4d22bf43c36379547d685.jpg,640,640
empty-shelf,537,22,103,116,67795044-d7d0-4ca1-9d64-ff2e1558662f_jpg.rf.e25996a9d7e4d22bf43c36379547d685.jpg,640,640
empty-shelf,552,192,75,86,67795044-d7d0-4ca1-9d64-ff2e1558662f_jpg.rf.e25996a9d7e4d22bf43c36379547d685.jpg,640,640
empty-shelf,493,11,147,226,67795044-d7d0-4ca1-9d64-ff2e1558662f_jpg.rf.fee115e1c41715703964252c54b2316a.jpg,640,640
empty-shelf,515,548,118,74,67795044-d7d0-4ca1-9d64-ff2e1558662f_jpg.rf.fee115e1c41715703964252c54b2316a.jpg,640,640
empty-shelf,369,570,84,68,67795044-d7d0-4ca1-9d64-ff2e1558662f_jpg.rf.fee115e1c41715703964252c54b2316a.jpg,640,640
empty-shelf,315,262,53,129,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.2d3b1809194011388ef87b427be5b61b.jpg,640,640
empty-shelf,429,104,68,63,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.2d3b1809194011388ef87b427be5b61b.jpg,640,640
empty-shelf,376,98,52,27,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.2d3b1809194011388ef87b427be5b61b.jpg,640,640
empty-shelf,369,157,64,32,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.2d3b1809194011388ef87b427be5b61b.jpg,640,640
empty-shelf,99,118,53,35,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.2d3b1809194011388ef87b427be5b61b.jpg,640,640
empty-shelf,215,280,46,40,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.2d3b1809194011388ef87b427be5b61b.jpg,640,640
empty-shelf,290,542,57,39,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.2d3b1809194011388ef87b427be5b61b.jpg,640,640
empty-shelf,261,304,126,57,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.af87719288931aff2e4973eae812d2e9.jpg,640,640
empty-shelf,401,261,40,53,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.af87719288931aff2e4973eae812d2e9.jpg,640,640
empty-shelf,326,228,48,27,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.af87719288931aff2e4973eae812d2e9.jpg,640,640
empty-shelf,477,103,41,40,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.af87719288931aff2e4973eae812d2e9.jpg,640,640
empty-shelf,74,294,30,40,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.af87719288931aff2e4973eae812d2e9.jpg,640,640
empty-shelf,470,434,47,50,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.af87719288931aff2e4973eae812d2e9.jpg,640,640
empty-shelf,328,441,52,47,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.af87719288931aff2e4973eae812d2e9.jpg,640,640
empty-shelf,259,312,113,40,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.ecd87a38745fed1d4032211848a74bfe.jpg,640,640
empty-shelf,325,436,45,49,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.ecd87a38745fed1d4032211848a74bfe.jpg,640,640
empty-shelf,491,445,52,55,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.ecd87a38745fed1d4032211848a74bfe.jpg,640,640
empty-shelf,69,292,34,40,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.ecd87a38745fed1d4032211848a74bfe.jpg,640,640
empty-shelf,184,401,55,37,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.ecd87a38745fed1d4032211848a74bfe.jpg,640,640
empty-shelf,60,423,35,28,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.ecd87a38745fed1d4032211848a74bfe.jpg,640,640
empty-shelf,481,102,44,39,6847c302-497f-4be4-987c-1e0a1be9c474_jpg.rf.ecd87a38745fed1d4032211848a74bfe.jpg,640,640
empty-shelf,5,302,69,56,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.29e1c7128c1a58c18b2ece23f7997326.jpg,640,640
empty-shelf,29,454,81,42,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.29e1c7128c1a58c18b2ece23f7997326.jpg,640,640
empty-shelf,446,439,51,68,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.29e1c7128c1a58c18b2ece23f7997326.jpg,640,640
empty-shelf,409,298,50,52,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.29e1c7128c1a58c18b2ece23f7997326.jpg,640,640
empty-shelf,105,324,40,34,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.29e1c7128c1a58c18b2ece23f7997326.jpg,640,640
empty-shelf,335,168,35,33,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.8195a9af534676384962d777ddab9645.jpg,640,640
empty-shelf,0,304,74,46,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.8195a9af534676384962d777ddab9645.jpg,640,640
empty-shelf,401,317,68,24,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.8195a9af534676384962d777ddab9645.jpg,640,640
empty-shelf,26,451,68,50,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.8195a9af534676384962d777ddab9645.jpg,640,640
empty-shelf,455,447,34,46,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.8195a9af534676384962d777ddab9645.jpg,640,640
empty-shelf,149,450,62,37,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.bd313ce29fef51eeff61f96f46a8d1b0.jpg,640,640
empty-shelf,291,404,63,56,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.bd313ce29fef51eeff61f96f46a8d1b0.jpg,640,640
empty-shelf,429,338,44,45,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.bd313ce29fef51eeff61f96f46a8d1b0.jpg,640,640
empty-shelf,389,411,23,42,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.bd313ce29fef51eeff61f96f46a8d1b0.jpg,640,640
empty-shelf,146,48,39,59,6895d511-4651-4c73-9a73-0a8b5b9aa076_jpg.rf.bd313ce29fef51eeff61f96f46a8d1b0.jpg,640,640
empty-shelf,209,361,40,71,68a3501e-c6bc-4300-9640-6089818cc233_jpg.rf.09df60c89d8a9238495452a7640bef9f.jpg,640,640
empty-shelf,206,308,37,20,68a3501e-c6bc-4300-9640-6089818cc233_jpg.rf.09df60c89d8a9238495452a7640bef9f.jpg,640,640
empty-shelf,340,326,44,23,68a3501e-c6bc-4300-9640-6089818cc233_jpg.rf.09df60c89d8a9238495452a7640bef9f.jpg,640,640
empty-shelf,369,384,83,60,68a3501e-c6bc-4300-9640-6089818cc233_jpg.rf.2d789a3984bbe7bb4ee0b38726a3e681.jpg,640,640
empty-shelf,306,389,24,51,68a3501e-c6bc-4300-9640-6089818cc233_jpg.rf.2d789a3984bbe7bb4ee0b38726a3e681.jpg,640,640
empty-shelf,553,390,25,52,68a3501e-c6bc-4300-9640-6089818cc233_jpg.rf.2d789a3984bbe7bb4ee0b38726a3e681.jpg,640,640
empty-shelf,434,184,21,57,68a3501e-c6bc-4300-9640-6089818cc233_jpg.rf.2d789a3984bbe7bb4ee0b38726a3e681.jpg,640,640
empty-shelf,306,386,28,63,68a3501e-c6bc-4300-9640-6089818cc233_jpg.rf.8e9430925efee6edaa8ae3bde97aec39.jpg,640,640
empty-shelf,363,388,79,55,68a3501e-c6bc-4300-9640-6089818cc233_jpg.rf.8e9430925efee6edaa8ae3bde97aec39.jpg,640,640
empty-shelf,544,384,29,55,68a3501e-c6bc-4300-9640-6089818cc233_jpg.rf.8e9430925efee6edaa8ae3bde97aec39.jpg,640,640
empty-shelf,562,217,59,116,703d1b63-81f6-4312-b4e8-bf78d07b716a_jpg.rf.8e8454b8ae636437223830889b9acc2d.jpg,640,640
empty-shelf,4,484,34,139,703d1b63-81f6-4312-b4e8-bf78d07b716a_jpg.rf.8e8454b8ae636437223830889b9acc2d.jpg,640,640
empty-shelf,221,0,128,66,703d1b63-81f6-4312-b4e8-bf78d07b716a_jpg.rf.dde63d6fe6e305e099842a40c345af69.jpg,640,640
empty-shelf,493,606,129,33,703d1b63-81f6-4312-b4e8-bf78d07b716a_jpg.rf.dde63d6fe6e305e099842a40c345af69.jpg,640,640
empty-shelf,2,298,52,70,703d1b63-81f6-4312-b4e8-bf78d07b716a_jpg.rf.f987c91cca87fe91ae589f6bf9767918.jpg,640,640
empty-shelf,616,31,22,104,703d1b63-81f6-4312-b4e8-bf78d07b716a_jpg.rf.f987c91cca87fe91ae589f6bf9767918.jpg,640,640
empty-shelf,425,385,151,147,723fe386-6ce3-4c42-a025-36d0985af333_jpg.rf.23a0c2c767a59501399d13dd20862342.jpg,640,640
empty-shelf,522,101,49,95,723fe386-6ce3-4c42-a025-36d0985af333_jpg.rf.23a0c2c767a59501399d13dd20862342.jpg,640,640
empty-shelf,618,105,22,87,723fe386-6ce3-4c42-a025-36d0985af333_jpg.rf.23a0c2c767a59501399d13dd20862342.jpg,640,640
empty-shelf,377,62,131,130,723fe386-6ce3-4c42-a025-36d0985af333_jpg.rf.5127717e12678f31937b173907c0cccb.jpg,640,640
empty-shelf,93,71,122,49,723fe386-6ce3-4c42-a025-36d0985af333_jpg.rf.5127717e12678f31937b173907c0cccb.jpg,640,640
empty-shelf,103,7,114,23,723fe386-6ce3-4c42-a025-36d0985af333_jpg.rf.5127717e12678f31937b173907c0cccb.jpg,640,640
empty-shelf,462,384,112,129,723fe386-6ce3-4c42-a025-36d0985af333_jpg.rf.8f430b97763e98ec8bb747b42b2ecf33.jpg,640,640
empty-shelf,522,83,53,132,723fe386-6ce3-4c42-a025-36d0985af333_jpg.rf.8f430b97763e98ec8bb747b42b2ecf33.jpg,640,640
empty-shelf,615,91,25,108,723fe386-6ce3-4c42-a025-36d0985af333_jpg.rf.8f430b97763e98ec8bb747b42b2ecf33.jpg,640,640
empty-shelf,7,362,23,50,7326acf0-a68a-4c19-8f0a-bbbc9284ba54_jpg.rf.b549abecd45e38084c67e6e0b0f33c59.jpg,640,640
empty-shelf,364,212,35,50,7326acf0-a68a-4c19-8f0a-bbbc9284ba54_jpg.rf.b549abecd45e38084c67e6e0b0f33c59.jpg,640,640
empty-shelf,160,152,103,139,733b44c9-d5cd-451a-ab8e-dd43b0f2f675_jpg.rf.7fe2c6aa7239b3d83918f7d6161499c8.jpg,640,640
empty-shelf,122,12,79,70,733b44c9-d5cd-451a-ab8e-dd43b0f2f675_jpg.rf.7fe2c6aa7239b3d83918f7d6161499c8.jpg,640,640
empty-shelf,411,5,94,69,733b44c9-d5cd-451a-ab8e-dd43b0f2f675_jpg.rf.7fe2c6aa7239b3d83918f7d6161499c8.jpg,640,640
empty-shelf,0,154,105,116,733b44c9-d5cd-451a-ab8e-dd43b0f2f675_jpg.rf.7fe2c6aa7239b3d83918f7d6161499c8.jpg,640,640
empty-shelf,234,539,278,59,733b44c9-d5cd-451a-ab8e-dd43b0f2f675_jpg.rf.7fe2c6aa7239b3d83918f7d6161499c8.jpg,640,640
empty-shelf,226,533,278,67,733b44c9-d5cd-451a-ab8e-dd43b0f2f675_jpg.rf.96261432330f0dfd9c252b8fb69489aa.jpg,640,640
empty-shelf,323,437,98,57,733b44c9-d5cd-451a-ab8e-dd43b0f2f675_jpg.rf.96261432330f0dfd9c252b8fb69489aa.jpg,640,640
empty-shelf,181,148,58,103,733b44c9-d5cd-451a-ab8e-dd43b0f2f675_jpg.rf.96261432330f0dfd9c252b8fb69489aa.jpg,640,640
empty-shelf,135,11,84,84,733b44c9-d5cd-451a-ab8e-dd43b0f2f675_jpg.rf.96261432330f0dfd9c252b8fb69489aa.jpg,640,640
empty-shelf,436,2,84,99,733b44c9-d5cd-451a-ab8e-dd43b0f2f675_jpg.rf.96261432330f0dfd9c252b8fb69489aa.jpg,640,640
empty-shelf,2,159,112,111,733b44c9-d5cd-451a-ab8e-dd43b0f2f675_jpg.rf.96261432330f0dfd9c252b8fb69489aa.jpg,640,640
empty-shelf,141,235,181,38,739fc8d2-ca00-499c-a185-3cf3a52d276b_jpg.rf.0c8c3f3ba5391506e03114c879ee1d2f.jpg,640,640
empty-shelf,393,519,38,40,739fc8d2-ca00-499c-a185-3cf3a52d276b_jpg.rf.0c8c3f3ba5391506e03114c879ee1d2f.jpg,640,640
empty-shelf,228,314,58,177,739fc8d2-ca00-499c-a185-3cf3a52d276b_jpg.rf.4606801b58054dd63e99e3ce6430d70f.jpg,640,640
empty-shelf,514,205,56,45,739fc8d2-ca00-499c-a185-3cf3a52d276b_jpg.rf.4606801b58054dd63e99e3ce6430d70f.jpg,640,640
empty-shelf,243,318,33,187,739fc8d2-ca00-499c-a185-3cf3a52d276b_jpg.rf.4d87cee2bbc75233cce98981678e9db2.jpg,640,640
empty-shelf,531,213,37,45,739fc8d2-ca00-499c-a185-3cf3a52d276b_jpg.rf.4d87cee2bbc75233cce98981678e9db2.jpg,640,640
empty-shelf,399,57,145,136,73ad3e64-0f25-453d-8e93-a0eeda553e5a_jpg.rf.363d5952dac6c7cb2f86a3d2ecb603ff.jpg,640,640
empty-shelf,524,338,104,264,73ad3e64-0f25-453d-8e93-a0eeda553e5a_jpg.rf.363d5952dac6c7cb2f86a3d2ecb603ff.jpg,640,640
empty-shelf,185,292,70,276,73ad3e64-0f25-453d-8e93-a0eeda553e5a_jpg.rf.363d5952dac6c7cb2f86a3d2ecb603ff.jpg,640,640
empty-shelf,115,56,185,227,74b8c91a-eb6c-4538-b18f-bb6c0714ff12_jpg.rf.7a6bd9ce1d142cdc3e0522cdbb4726da.jpg,640,640
empty-shelf,228,408,164,160,74b8c91a-eb6c-4538-b18f-bb6c0714ff12_jpg.rf.7a6bd9ce1d142cdc3e0522cdbb4726da.jpg,640,640
empty-shelf,433,517,203,36,74b8c91a-eb6c-4538-b18f-bb6c0714ff12_jpg.rf.7a6bd9ce1d142cdc3e0522cdbb4726da.jpg,640,640
empty-shelf,12,366,44,166,74b8c91a-eb6c-4538-b18f-bb6c0714ff12_jpg.rf.7a6bd9ce1d142cdc3e0522cdbb4726da.jpg,640,640
empty-shelf,473,477,107,14,77174fda-bd99-4530-86c3-855b1fde40a6_jpg.rf.aa026bc31455644850636a02a006a03d.jpg,640,640
empty-shelf,335,193,59,29,77174fda-bd99-4530-86c3-855b1fde40a6_jpg.rf.aa026bc31455644850636a02a006a03d.jpg,640,640
